nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
42579,0.00142828229247377,432.474405989152,1,1,1,747,747,58,114,10.166233218314,20.1541114678856,10.1662330627441,20.1541118621826,15.1601724624634,NaN,NaN,NaN,10.166233218314,20.1541114678856,10.166233218314,10.166233218314,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.88076000899948e-07,1.91202448791669e-06,82.4110179903973,0,0,-999,-999,
41832,0.00844231365851643,5.94365905943713,1,2,1,747,747,115,170,20.3324664366279,30.1419897174572,20.3324661254883,30.1419906616211,25.2372283935547,NaN,NaN,NaN,20.3324664366279,30.1419897174572,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.13153408840169e-06,1.1301624710196e-05,487.116353999992,0,0,-999,-999,
41832,0.00855984601008222,5.69808388652687,1,3,1,747,747,171,226,30.3203446861995,40.1298679670288,30.3203449249268,40.1298675537109,35.2251062393188,NaN,NaN,NaN,30.3203446861995,40.1298679670288,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.14728709968107e-06,1.14589638689186e-05,493.897899070167,0,0,-999,-999,
41832,0.0062850697872687,5.75922608113926,1,4,1,747,747,227,282,40.3082229357711,50.1177462166004,40.3082237243652,50.1177444458008,45.212984085083,NaN,NaN,NaN,40.3082229357711,50.1177462166004,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,8.42395935515125e-07,8.41374804185903e-06,362.644697087439,0,0,-999,-999,
41832,0.00186217573685072,6.79786888307228,1,5,1,747,747,283,338,50.2961011853427,60.105624466172,50.2961006164551,60.1056251525879,55.2008628845215,NaN,NaN,NaN,50.2961011853427,60.105624466172,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,2.49589793754642e-07,2.49287247235705e-06,107.446405349665,0,0,-999,-999,
41832,0.000159823500101801,9.16193917620327,1,6,1,747,747,339,394,60.2839794349143,70.0935027157436,60.2839813232422,70.093505859375,65.1887435913086,NaN,NaN,NaN,60.2839794349143,70.0935027157436,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,2.14213479631172e-08,2.13953815397324e-07,9.2217185717295,0,0,-999,-999,
41832,9.33624051476619e-05,18.7930431382322,1,7,1,747,747,395,450,70.2718576844859,80.0813809653152,70.271858215332,80.0813827514648,75.1766204833984,NaN,NaN,NaN,70.2718576844859,80.0813809653152,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.25134824732765e-08,1.24983139421234e-07,5.38695388915355,0,0,-999,-999,
41832,4.29613024849829e-05,39.6013946936878,1,8,1,747,747,451,506,80.2597359340575,90.0692592148868,80.2597351074219,90.0692596435547,85.1644973754883,NaN,NaN,NaN,80.2597359340575,90.0692592148868,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,5.75815827392948e-09,5.7511783781771e-08,2.47884097607115,0,0,-999,-999,
41832,2.13550387943569e-05,90.2640822504356,1,9,1,747,747,507,562,90.2476141836291,100.057137464458,90.2476119995117,100.057136535645,95.1523742675781,NaN,NaN,NaN,90.2476141836291,100.057137464458,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,2.86224314001639e-09,2.85877360031552e-08,1.23217272631678,0,0,-999,-999,
41832,1.32858027513757e-05,148.957442692162,1,10,1,747,747,563,618,100.235492433201,110.04501571403,100.235488891602,110.045013427734,105.140251159668,NaN,NaN,NaN,100.235492433201,110.04501571403,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.78071312119482e-09,1.77855458519085e-08,0.766582723408368,0,0,-999,-999,
41832,7.92225498437248e-06,200.272255624194,1,11,1,747,747,619,674,110.223370682772,120.032893963602,110.223373413086,120.032890319824,115.128131866455,NaN,NaN,NaN,110.223370682772,120.032893963602,9.9878782495716,9.9878782495716,0,998.975719257628,25/10/2021 03:00:03.047,25/10/2021 03:33:17.505,10.3942406462113,-115.697292992523,10.4018853513694,-115.693119587794,1,1.0618299597036e-09,1.0605428359267e-08,0.457109285385631,0,0,-999,-999,
