nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
103797,0.000820806581523065,418.909527102782,1,1,1,1821,1821,58,114,10.166233218314,20.1541114678856,10.1662330627441,20.1541118621826,15.1601724624634,NaN,NaN,NaN,10.166233218314,20.1541114678856,10.166233218314,10.166233218314,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,4.43374606368189e-08,4.50744965141716e-07,19.427759250013,0,0,-999,-999,
101976,0.00210062849435939,10.7726160491369,1,2,1,1821,1821,115,170,20.3324664366279,30.1419897174572,20.3324661254883,30.1419906616211,25.2372283935547,NaN,NaN,NaN,20.3324664366279,30.1419897174572,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,1.15495766838966e-07,1.1535576575285e-06,49.7200017407327,0,0,-999,-999,
101976,0.00171513011515829,10.8033707128119,1,3,1,1821,1821,171,226,30.3203446861995,40.1298679670288,30.3203449249268,40.1298675537109,35.2251062393188,NaN,NaN,NaN,30.3203446861995,40.1298679670288,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,9.43004764577465e-08,9.41861677736565e-07,40.595599145797,0,0,-999,-999,
101976,0.00174433314433543,18.1112440480423,1,4,1,1821,1821,227,282,40.3082229357711,50.1177462166004,40.3082237243652,50.1177444458008,45.212984085083,NaN,NaN,NaN,40.3082229357711,50.1177462166004,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,9.59061036583161e-08,9.57898486730055e-07,41.2868087839701,0,0,-999,-999,
101976,0.000493820664942894,100.522973369171,1,5,1,1821,1821,283,338,50.2961011853427,60.105624466172,50.2961006164551,60.1056251525879,55.2008628845215,NaN,NaN,NaN,50.2961011853427,60.105624466172,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,2.71510152945443e-08,2.71181035114165e-07,11.6882944254539,0,0,-999,-999,
101976,4.00776761958979e-05,265.08436420125,1,6,1,1821,1821,339,394,60.2839794349143,70.0935027157436,60.2839813232422,70.093505859375,65.1887435913086,NaN,NaN,NaN,60.2839794349143,70.0935027157436,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,2.20353192284987e-09,2.20086085644689e-08,0.948602827951376,0,0,-999,-999,
101976,0.000192800454836936,156.600659132458,1,7,1,1821,1821,395,450,70.2718576844859,80.0813809653152,70.271858215332,80.0813827514648,75.1766204833984,NaN,NaN,NaN,70.2718576844859,80.0813809653152,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,1.06004638316991e-08,1.05876142139998e-07,4.56341469986098,0,0,-999,-999,
101976,0.000100939291258172,262.858216377959,1,8,1,1821,1821,451,506,80.2597359340575,90.0692592148868,80.2597351074219,90.0692596435547,85.1644973754883,NaN,NaN,NaN,80.2597359340575,90.0692592148868,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,5.54979658675892e-09,5.54306926184361e-08,2.38914294009667,0,0,-999,-999,
101976,0.000145376995447559,365.893015519299,1,9,1,1821,1821,507,562,90.2476141836291,100.057137464458,90.2476119995117,100.057136535645,95.1523742675781,NaN,NaN,NaN,90.2476141836291,100.057137464458,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,7.9930495159169e-09,7.98336054077753e-08,3.44094373951611,0,0,-999,-999,
101976,0.000564155178677071,460.763756088848,1,10,1,1821,1821,563,618,100.235492433201,110.04501571403,100.235488891602,110.045013427734,105.140251159668,NaN,NaN,NaN,100.235492433201,110.04501571403,9.9878782495716,9.9878782495716,0,999.676655813183,18/11/2021 03:00:03.080,18/11/2021 04:21:23.054,10.4428557468164,-117.218545716844,10.4491564433772,-117.213081832417,1,3.10181144131116e-08,3.09805150289441e-07,13.3530495950077,0,0,-999,-999,
