nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
18924,2.09314584866895e-05,11.0285664789021,1,1,1,332,332,58,114,10.032856425,19.889697825,10.0328559875488,19.8896980285645,14.9612770080566,NaN,NaN,NaN,10.032856425,19.889697825,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,6.2840091631129e-09,6.30465617068962e-08,2.71739790148864,0,0,-999,-999,
18924,2.03500702580774e-05,23.7213643315954,1,2,1,332,332,115,171,20.06571285,29.92255425,20.0657119750977,29.9225540161133,24.9941329956055,NaN,NaN,NaN,20.06571285,29.92255425,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,6.10946571415794e-09,6.12953923436067e-08,2.6419199717789,0,0,-999,-999,
18924,2.5858202195098e-05,26.4043003427098,1,3,1,332,332,172,228,30.098569275,39.955410675,30.0985698699951,39.9554100036621,35.0269899368286,NaN,NaN,NaN,30.098569275,39.955410675,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,7.76310832037588e-09,7.78861511900541e-08,3.357005648981,0,0,-999,-999,
18924,7.11291002696094e-05,28.1709246355737,1,4,1,332,332,229,285,40.1314257,49.9882671,40.1314239501953,49.9882659912109,45.0598449707031,NaN,NaN,NaN,40.1314257,49.9882671,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,2.13542653103909e-08,2.1424427792051e-07,9.23423792614946,0,0,-999,-999,
18924,5.39258257850342e-05,44.6101269841158,1,5,1,332,332,286,342,50.164282125,60.021123525,50.1642837524414,60.0211219787598,55.0927028656006,NaN,NaN,NaN,50.164282125,60.021123525,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,1.61895256165296e-08,1.62427186099501e-07,7.00084640148122,0,0,-999,-999,
18592,2.68123788817877e-05,78.7861744177492,1,6,1,332,332,343,398,60.19713855,69.877964925,60.1971397399902,69.8779678344727,65.0375537872314,NaN,NaN,NaN,60.19713855,69.877964925,9.8568414,9.8568414,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,8.19331204363117e-09,8.07601773547823e-08,3.48088032917632,0,0,-999,-999,
18924,1.33710841651661e-05,141.231557523043,1,7,1,332,332,399,455,70.05397995,79.91082135,70.0539779663086,79.9108200073242,74.9823989868164,NaN,NaN,NaN,70.05397995,79.91082135,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,4.01424561351466e-09,4.02743498950786e-08,1.73588267029532,0,0,-999,-999,
18924,6.38308184680243e-06,237.49735258634,1,8,1,332,332,456,512,80.086836375,89.943677775,80.0868377685547,89.9436798095703,85.0152587890625,NaN,NaN,NaN,80.086836375,89.943677775,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,0.999999999999999,1.91631867601167e-09,1.92261501409712e-08,0.828674849703436,0,0,-999,-999,
18924,3.51414460454907e-06,350.381375093878,1,9,1,332,332,513,569,90.1196928,99.9765342,90.1196899414063,99.9765319824219,95.0481109619141,NaN,NaN,NaN,90.1196928,99.9765342,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,1.05501090186968e-09,1.05847729052683e-08,0.456219005474547,0,0,-999,-999,
18924,2.62093256785337e-06,444.926424987052,1,10,1,332,332,570,626,100.152549225,110.009390625,100.152549743652,110.009391784668,105.08097076416,NaN,NaN,NaN,100.152549225,110.009390625,10.032856425,10.032856425,0,996.688023103427,19/03/2021 16:00:03.199,19/03/2021 16:14:59.507,9.90518910111574,-116.367354847764,9.90660433483647,-116.358379713073,1,7.86852205390514e-10,7.89437520437763e-09,0.340258977383587,0,0,-999,-999,
