nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
36822,3.00208491759449e-05,14.7118390950576,1,1,1,646,646,58,114,10.032856425,19.889697825,10.0328559875488,19.8896980285645,14.9612770080566,NaN,NaN,NaN,10.032856425,19.889697825,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,4.63197127323994e-09,4.64719027491408e-08,2.00300615275085,0,0,-999,-999,
36822,1.4114338695591e-05,35.2727164815029,1,2,1,646,646,115,171,20.06571285,29.92255425,20.0657119750977,29.9225540161133,24.9941329956055,NaN,NaN,NaN,20.06571285,29.92255425,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,2.17772691890214e-09,2.18488215102028e-08,0.94171577504647,0,0,-999,-999,
36822,2.09534309077172e-05,47.0479374586939,1,3,1,646,646,172,228,30.098569275,39.955410675,30.0985698699951,39.9554100036621,35.0269899368286,NaN,NaN,NaN,30.098569275,39.955410675,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,3.23294286152746e-09,3.24356515599337e-08,1.39802344641959,0,0,-999,-999,
36822,4.38204832265943e-05,49.1091096413573,1,4,1,646,646,229,285,40.1314257,49.9882671,40.1314239501953,49.9882659912109,45.0598449707031,NaN,NaN,NaN,40.1314257,49.9882671,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,6.76114184164108e-09,6.78335653662451e-08,2.92372467564023,0,0,-999,-999,
36822,7.57907351342482e-05,51.9230995508266,1,5,1,646,646,286,342,50.164282125,60.021123525,50.1642837524414,60.0211219787598,55.0927028656006,NaN,NaN,NaN,50.164282125,60.021123525,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,1.16938899983173e-08,1.17323119402861e-07,5.05679595889149,0,0,-999,-999,
36176,4.11798129432973e-05,92.6649946253975,1,6,1,646,646,343,398,60.19713855,69.877964925,60.1971397399902,69.8779678344727,65.0375537872314,NaN,NaN,NaN,60.19713855,69.877964925,9.8568414,9.8568414,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,6.46716710583377e-09,6.37458404695005e-08,2.74753782649979,0,0,-999,-999,
36822,1.2225873925182e-05,225.340267236501,1,7,1,646,646,399,455,70.05397995,79.91082135,70.0539779663086,79.9108200073242,74.9823989868164,NaN,NaN,NaN,70.05397995,79.91082135,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,1.8863522640483e-09,1.89255014321703e-08,0.815716455966138,0,0,-999,-999,
36822,4.91458789632852e-06,373.318193075268,1,8,1,646,646,456,512,80.086836375,89.943677775,80.0868377685547,89.9436798095703,85.0152587890625,NaN,NaN,NaN,80.086836375,89.943677775,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,0.999999999999999,7.5828068094246e-10,7.60772120174694e-09,0.327903775702275,0,0,-999,-999,
36822,3.35772280928802e-06,452.261639121958,1,9,1,646,646,513,569,90.1196928,99.9765342,90.1196899414063,99.9765319824219,95.0481109619141,NaN,NaN,NaN,90.1196928,99.9765342,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,5.18069142713885e-10,5.19771332707124e-09,0.224028954238403,0,0,-999,-999,
36822,1.54214603898794e-06,327.023052987587,1,10,1,646,646,570,626,100.152549225,110.009390625,100.152549743652,110.009391784668,105.08097076416,NaN,NaN,NaN,100.152549225,110.009390625,10.032856425,10.032856425,0,998.724979390547,10/03/2021 18:00:02.938,10/03/2021 18:29:05.756,11.0686644908724,-116.078409965102,11.0710665844569,-116.073474313451,1,2.37940509606123e-10,2.38722297056956e-09,0.102892759176455,0,0,-999,-999,
