nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
20007,5.66506149209925e-05,11.4918266288524,1,1,1,351,351,58,114,10.032856425,19.889697825,10.0328559875488,19.8896980285645,14.9612770080566,NaN,NaN,NaN,10.032856425,19.889697825,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.60869204612056e-08,1.61397763307671e-07,6.95647679180658,0,0,-999,-999,
20007,1.71501582558478e-05,29.4188460062423,1,2,1,351,351,115,171,20.06571285,29.92255425,20.0657119750977,29.9225540161133,24.9941329956055,NaN,NaN,NaN,20.06571285,29.92255425,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,4.87008361945736e-09,4.886084973176e-08,2.10597321933756,0,0,-999,-999,
20007,5.62635037321571e-05,29.0365049050164,1,3,1,351,351,172,228,30.098569275,39.955410675,30.0985698699951,39.9554100036621,35.0269899368286,NaN,NaN,NaN,30.098569275,39.955410675,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.59769935537374e-08,1.60294882427798e-07,6.90894103240242,0,0,-999,-999,
20007,4.93747769519039e-05,38.266518268268,1,4,1,351,351,229,285,40.1314257,49.9882671,40.1314239501953,49.9882659912109,45.0598449707031,NaN,NaN,NaN,40.1314257,49.9882671,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.40208206163834e-08,1.40668880204854e-07,6.06303198024542,0,0,-999,-999,
20007,1.63417902322663e-05,74.1370525961198,1,5,1,351,351,286,342,50.164282125,60.021123525,50.1642837524414,60.0211219787598,55.0927028656006,NaN,NaN,NaN,50.164282125,60.021123525,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,4.64053355867033e-09,4.65578069295338e-08,2.00670874704321,0,0,-999,-999,
19656,6.64053231695789e-06,237.964717181767,1,6,1,351,351,343,398,60.19713855,69.877964925,60.1971397399902,69.8779678344727,65.0375537872314,NaN,NaN,NaN,60.19713855,69.877964925,9.8568414,9.8568414,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.91936693735465e-09,1.89188954899085e-08,0.815431730310155,0,0,-999,-999,
20007,4.7441367995406e-07,418.737466014609,1,7,1,351,351,399,455,70.05397995,79.91082135,70.0539779663086,79.9108200073242,74.9823989868164,NaN,NaN,NaN,70.05397995,79.91082135,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.34717957532722e-10,1.35160592579504e-09,0.0582561682502238,0,0,-999,-999,
20007,6.30893274868038e-07,420.048769518754,1,8,1,351,351,456,512,80.086836375,89.943677775,80.0868377685547,89.9436798095703,85.0152587890625,NaN,NaN,NaN,80.086836375,89.943677775,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,0.999999999999999,1.79153040906372e-10,1.79741673751578e-09,0.0774712583587517,0,0,-999,-999,
20007,2.33331079453492e-06,433.303085765419,1,9,1,351,351,513,569,90.1196928,99.9765342,90.1196899414063,99.9765319824219,95.0481109619141,NaN,NaN,NaN,90.1196928,99.9765342,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,6.62583896314361e-10,6.64760910123907e-09,0.286521556966174,0,0,-999,-999,
20007,3.85911560539349e-06,416.880783897125,1,10,1,351,351,570,626,100.152549225,110.009390625,100.152549743652,110.009391784668,105.08097076416,NaN,NaN,NaN,100.152549225,110.009390625,10.032856425,10.032856425,0,998.936242014791,14/03/2021 16:00:02.937,14/03/2021 16:15:49.268,10.4557699066803,-116.367687200635,10.4621012078589,-116.361225337659,1,1.09586252296015e-09,1.09946313543974e-08,0.473884496810121,0,0,-999,-999,
