nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
29868,0.000157746957927985,10.4252595617718,1,1,1,536,524,58,114,10.166233218314,20.1541114678856,10.1662330627441,20.1541118621826,15.1601724624634,NaN,NaN,NaN,10.166233218314,20.1541114678856,10.166233218314,10.166233218314,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,2.96121293280338e-08,3.01043812839666e-07,12.9754232922295,0,0,-999,-999,
29344,0.000215950728436157,8.6377597472879,1,2,1,536,524,115,170,20.3324664366279,30.1419897174572,20.3324661254883,30.1419906616211,25.2372283935547,NaN,NaN,NaN,20.3324664366279,30.1419897174572,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,4.12619878274648e-08,4.12119710756024e-07,17.7629549788443,0,0,-999,-999,
29344,0.000722693752719105,5.98702919597177,1,3,1,536,524,171,226,30.3203446861995,40.1298679670288,30.3203449249268,40.1298675537109,35.2251062393188,NaN,NaN,NaN,30.3203446861995,40.1298679670288,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,1.38086039549973e-07,1.37918655099066e-06,59.444933045626,0,0,-999,-999,
29344,0.000352674170554965,6.29268715344805,1,4,1,536,524,227,282,40.3082229357711,50.1177462166004,40.3082237243652,50.1177444458008,45.212984085083,NaN,NaN,NaN,40.3082229357711,50.1177462166004,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,6.73859145457912e-08,6.73042310219398e-07,29.0090960059953,0,0,-999,-999,
29344,0.000219470021756489,8.71023612590908,1,5,1,536,524,283,338,50.2961011853427,60.105624466172,50.2961006164551,60.1056251525879,55.2008628845215,NaN,NaN,NaN,50.2961011853427,60.105624466172,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,4.19344238002278e-08,4.18835919382613e-07,18.0524332744681,0,0,-999,-999,
29344,1.60180736808498e-05,61.0629401893922,1,6,1,536,524,339,394,60.2839794349143,70.0935027157436,60.2839813232422,70.093505859375,65.1887435913086,NaN,NaN,NaN,60.2839794349143,70.0935027157436,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,3.06059426622428e-09,3.0568842902385e-08,1.3175612960475,0,0,-999,-999,
29344,1.48423324130936e-05,58.3496266781269,1,7,1,536,524,395,450,70.2718576844859,80.0813809653152,70.271858215332,80.0813827514648,75.1766204833984,NaN,NaN,NaN,70.2718576844859,80.0813809653152,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,2.83594384605798e-09,2.83250618570489e-08,1.22085109109862,0,0,-999,-999,
29344,4.66102556567867e-06,165.753467477234,1,8,1,536,524,451,506,80.2597359340575,90.0692592148868,80.2597351074219,90.0692596435547,85.1644973754883,NaN,NaN,NaN,80.2597359340575,90.0692592148868,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,8.90588244583736e-10,8.89508695740205e-09,0.383391099802979,0,0,-999,-999,
29344,1.29806842861447e-05,214.664977653772,1,9,1,536,524,507,562,90.2476141836291,100.057137464458,90.2476119995117,100.057136535645,95.1523742675781,NaN,NaN,NaN,90.2476141836291,100.057137464458,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,2.48023630615079e-09,2.47722982560013e-08,1.06772184673388,0,0,-999,-999,
29344,1.9848449511113e-05,109.868422156346,1,10,1,536,524,563,618,100.235492433201,110.04501571403,100.235488891602,110.045013427734,105.140251159668,NaN,NaN,NaN,100.235492433201,110.04501571403,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,3.79246918059699e-09,3.78787204410553e-08,1.63262757953603,0,0,-999,-999,
29344,2.83138969580803e-06,244.1114340289,1,11,1,536,524,619,674,110.223370682772,120.032893963602,110.223373413086,120.032890319824,115.128131866455,NaN,NaN,NaN,110.223370682772,120.032893963602,9.9878782495716,9.9878782495716,0,998.787381282472,16/11/2021 15:00:03.078,16/11/2021 15:23:53.775,10.4064155176417,-117.070962720299,10.4150212070553,-117.068484616587,1,5.40997328461337e-10,5.40341545001533e-09,0.232895012943059,0,0,-999,-999,
