nb_samples,eint,sd_Sv,Vert_Slice_Idx,Horz_Slice_Idx,Ping_S,Ping_E,Nb_good_pings,Sample_S,Sample_E,Range_min,Range_max,Depth_min,Depth_max,Depth_mean,Dist_to_bot_min,Dist_to_bot_max,Dist_to_bot_mean,Range_ref_min,Range_ref_max,Thickness_tot,Thickness_mean,Dist_S,Dist_E,Time_S,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,PRC,sv,ABC,NASC,nb_st,nb_tracks,st_ts_mean,tracks_ts_mean,Tags
20474,7.12107758997024e-05,7.41264526501343,1,1,1,354,353,59,116,10.1371779487638,20.0995769673765,10.1371784210205,20.0995769500732,15.1183776855469,NaN,NaN,NaN,10.1371779487638,20.0995769673765,10.1371779487638,10.1371779487638,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,1.99000396719418e-08,2.01730243341933e-07,8.69486495508922,0,0,-999,-999,
20121,4.34409100912571e-05,6.88480075066188,1,2,1,354,353,117,173,20.2743558975276,30.0619759859892,20.274356842041,30.061975479126,25.1681661605835,NaN,NaN,NaN,20.2743558975276,30.0619759859892,9.9623990186127,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,1.2352654016093e-08,1.23062068247187e-07,5.30415294591997,0,0,-999,-999,
20121,3.12500178918529e-05,6.78158886725845,1,3,1,354,353,174,230,30.2367549161403,40.0243750046019,30.2367553710938,40.0243759155273,35.1305656433105,NaN,NaN,NaN,30.2367549161403,40.0243750046019,9.9623990186127,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,8.88610892828567e-09,8.85269628664387e-08,3.81564000645748,0,0,-999,-999,
20121,3.69496644323379e-05,14.6403147840184,1,4,1,354,353,231,287,40.199153934753,49.9867740232146,40.1991539001465,49.9867744445801,45.0929641723633,NaN,NaN,NaN,40.199153934753,49.9867740232146,9.9623990186127,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,1.05068337607243e-08,1.04673270346566e-07,4.51156918761202,0,0,-999,-999,
20474,9.2343199120612e-05,11.426628773037,1,5,1,354,353,288,345,50.1615529533657,60.1239519719784,50.1615524291992,60.123950958252,55.1427516937256,NaN,NaN,NaN,50.1615529533657,60.1239519719784,10.1371779487638,10.1371779487638,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,2.58055512345833e-08,2.61595464930912e-07,11.2751425009819,0,0,-999,-999,
20121,0.000323830402038186,9.05773300914312,1,6,1,354,353,346,402,60.2987309021295,70.0863509905911,60.2987327575684,70.0863494873047,65.1925411224365,NaN,NaN,NaN,60.2987309021295,70.0863509905911,9.9623990186127,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,9.20828985365821e-08,9.17366578011859e-07,39.5398249562682,0,0,-999,-999,
20121,0.000152396595717586,10.8787182096841,1,7,1,354,353,403,459,70.2611299207422,80.0487500092038,70.2611312866211,80.0487518310547,75.1549415588379,NaN,NaN,NaN,70.2611299207422,80.0487500092038,9.96239901861271,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,0.999999999999999,4.33347831842183e-08,4.31718401466251e-07,18.6076868653425,0,0,-999,-999,
20121,0.000142677746007587,5.76769990874259,1,8,1,354,353,460,516,80.2235289393549,90.0111490278165,80.2235260009766,90.0111465454102,85.1173362731934,NaN,NaN,NaN,80.2235289393549,90.0111490278165,9.96239901861271,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,0.999999999999999,4.05711765367096e-08,4.04186249313278e-07,17.4210113281138,0,0,-999,-999,
20121,0.000100719858906352,12.7278407311998,1,9,1,354,353,517,573,90.1859279579676,99.9735480464292,90.1859283447266,99.9735488891602,95.0797386169434,NaN,NaN,NaN,90.1859279579676,99.9735480464292,9.96239901861271,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,0.999999999999999,2.86402280018132e-08,2.85325379338108e-07,12.2979360977589,0,0,-999,-999,
20474,8.04210104442468e-05,15.5618711113543,1,10,1,354,353,574,631,100.14832697658,110.110725995193,100.148330688477,110.110725402832,105.129528045654,NaN,NaN,NaN,100.14832697658,110.110725995193,10.1371779487638,10.1371779487638,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,2.24738640757437e-08,2.27821559332144e-07,9.8194383719314,0,0,-999,-999,
20121,5.48082308519754e-05,20.3393333677445,1,11,1,354,353,632,688,110.285504925344,120.073125013806,110.285507202148,120.073127746582,115.179317474365,NaN,NaN,NaN,110.285504925344,120.073125013806,9.96239901861269,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,1.55850121815211e-08,1.55264110062253e-07,6.69210747480806,0,0,-999,-999,
20121,1.73629395965179e-05,40.5961303630553,1,12,1,354,353,689,745,120.247903943957,130.035524032418,120.247901916504,130.035522460938,125.141712188721,NaN,NaN,NaN,120.247903943957,130.035524032418,9.96239901861271,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,0.999999999999999,4.93724429547054e-09,4.91867977238468e-08,2.12002204873779,0,0,-999,-999,
20121,1.78476687869446e-05,54.1047238266804,1,13,1,354,353,746,802,130.21030296257,139.997923051031,130.210296630859,139.997924804688,135.104110717773,NaN,NaN,NaN,130.21030296257,139.997923051031,9.96239901861268,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,5.07507962093363e-09,5.05599682349705e-08,2.17920768177296,0,0,-999,-999,
20474,1.55421311790421e-05,52.842743469776,1,14,1,354,353,803,860,140.172701981182,150.135100999795,140.172698974609,150.135101318359,145.153900146484,NaN,NaN,NaN,140.172701981182,150.135100999795,10.1371779487638,10.1371779487638,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,1,4.34328966566919e-09,4.40287002239154e-08,1.89770059388747,0,0,-999,-999,
20121,1.77842097995942e-05,52.1641358956548,1,15,1,354,353,861,917,150.309879929946,160.097500018408,150.309875488281,160.097503662109,155.203689575195,NaN,NaN,NaN,150.309879929946,160.097500018408,9.96239901861271,9.9623990186127,0,998.497557536185,07/04/2021 16:00:02.979,07/04/2021 16:16:08.576,10.7391459966345,-116.416186219474,10.7396828261989,-116.4070836743,0.999999999999999,5.05703472009466e-09,5.03801977325614e-08,2.17145931338029,0,0,-999,-999,
